target,subject_id,residual_n,residual_mean,residual_std,residual_median,residual_q25,residual_q75,residual_iqr,residual_mad,residual_scaled_mad,residual_mean_abs,residual_median_abs,residual_q90_abs,residual_q95_abs,residual_skew,residual_kurtosis_excess,residual_outlier_rate_3mad,residual_positive_rate,residual_negative_rate
valence,32,32,-0.4178427419354839,0.982104106391065,-0.645161290322581,-0.9354838709677421,0.3548387096774192,1.2903225806451613,0.5806451612903225,0.8608645161290321,0.888608870967742,0.7419354838709677,1.5919354838709678,1.8451612903225805,0.002573822661832259,-0.13091292338301308,0.0,0.3125,0.6875
valence,33,32,-0.13205645161290325,0.7908206698619183,-0.17741935483870996,-0.7056451612903227,0.4556451612903226,1.1612903225806455,0.5887096774193545,0.872820967741935,0.686491935483871,0.6290322580645165,1.282258064516129,1.433870967741935,-0.030248835475682842,-0.8980229961356581,0.0,0.4375,0.5625
valence,34,32,-0.8623991935483872,1.0638972447601784,-0.741935483870968,-1.55241935483871,-0.41532258064516103,1.137096774193549,0.5161290322580645,0.7652129032258064,1.164818548387097,1.1129032258064515,2.185483870967742,2.483870967741935,0.5860264373378961,0.8408397214901964,0.03125,0.125,0.875
valence,35,32,-0.22731854838709678,0.8615394651342101,-0.370967741935484,-0.7620967741935485,0.3346774193548387,1.0967741935483872,0.6290322580645163,0.9326032258064518,0.7444556451612903,0.6290322580645165,1.470967741935484,1.7048387096774191,0.10479115877521039,-0.6163191384888007,0.0,0.40625,0.59375
valence,36,32,-0.2590725806451613,0.9870053317530504,-0.5564516129032258,-0.7500000000000002,0.2499999999999999,1.0,0.44354838709677424,0.6576048387096775,0.871975806451613,0.7177419354838711,1.7483870967741935,1.8620967741935484,0.5972232031416269,-0.2894834103582711,0.09375,0.3125,0.6875
valence,37,32,-0.1955645161290323,1.2103811796934416,-0.411290322580645,-1.2620967741935485,1.125,2.3870967741935485,1.1612903225806452,1.7217290322580645,1.122983870967742,1.209677419354839,1.7403225806451614,1.7798387096774193,0.04892408962322972,-1.5060109874576297,0.0,0.4375,0.5625
valence,38,32,-0.22731854838709678,1.5946821551965669,-0.3629032258064515,-1.5040322580645158,1.2701612903225807,2.7741935483870965,1.346774193548387,1.9967274193548386,1.385584677419355,1.443548387096774,2.2693548387096776,2.674193548387097,0.09447447470913772,-1.0734899873398365,0.0,0.46875,0.53125
valence,39,32,-0.22731854838709678,1.1533481731760573,-0.475806451612903,-0.8749999999999998,0.713709677419355,1.5887096774193548,0.8709677419354838,1.2912967741935482,0.9924395161290323,0.8306451612903226,1.6516129032258065,2.417741935483871,0.025290349249435073,-0.3791852106764333,0.0,0.40625,0.59375
valence,40,32,0.21723790322580638,1.4100396784327782,-0.032258064516129226,-0.7862903225806451,1.3629032258064513,2.1491935483870965,0.9596774193548385,1.4228177419354835,1.2253024193548387,0.9919354838709677,2.2629032258064528,2.6653225806451615,0.3095640728241915,-1.0580285132984057,0.0,0.5,0.5
valence,41,32,0.248991935483871,1.5120641797562273,0.24193548387096775,-0.8064516129032255,1.157258064516129,1.9637096774193545,1.0645161290322578,1.5782516129032254,1.2570564516129032,0.975806451612903,2.4903225806451617,2.883064516129032,0.35227516243720197,-0.7702496581812373,0.0,0.5625,0.4375
valence,42,32,0.2172379032258064,1.05081901849707,0.24193548387096775,-0.6451612903225806,0.9354838709677418,1.5806451612903225,0.8870967741935485,1.315209677419355,0.8825604838709676,0.7580645161290324,1.6274193548387097,1.8620967741935484,0.17667860480100517,-0.4697590872183879,0.0,0.5625,0.4375
valence,43,32,0.2807459677419355,1.0277185606429846,0.4193548387096775,-0.592741935483871,1.2419354838709675,1.8346774193548385,0.943548387096774,1.3989048387096772,0.9420362903225806,0.8306451612903226,1.5790322580645164,1.8459677419354839,-0.25780671965702784,-1.0819848104417962,0.0,0.59375,0.40625
valence,44,32,0.7253024193548387,1.3715575366482073,0.846774193548387,-0.2056451612903225,1.6048387096774193,1.8104838709677418,0.8951612903225805,1.3271661290322578,1.3150201612903225,1.217741935483871,2.3645161290322583,2.650806451612903,-0.24313901602472757,-0.5504840655989138,0.0,0.71875,0.28125
valence,45,32,-0.10030241935483866,0.9359767748222355,-0.09677419354838701,-0.7540322580645162,0.3911290322580646,1.145161290322581,0.556451612903226,0.8249951612903228,0.7525201612903227,0.5725806451612905,1.4661290322580645,1.678225806451613,-0.2853506159496133,-0.2829226174329609,0.0,0.46875,0.53125
valence,46,32,-0.3860887096774194,1.28779955889462,-0.6854838709677421,-0.8750000000000001,0.2983870967741937,1.173387096774194,0.5725806451612905,0.8489080645161292,1.1199596774193548,0.8387096774193546,2.159677419354839,2.4370967741935483,0.2782060462754426,-0.14442505396408212,0.03125,0.28125,0.71875
valence,47,32,-0.03679435483870963,1.813517800521661,-0.4838709677419353,-1.1088709677419355,1.415322580645161,2.5241935483870965,1.6209677419354835,2.4032467741935477,1.5519153225806452,1.3225806451612903,2.7919354838709687,3.304032258064516,-0.36648888352466813,-0.3247014743818841,0.0,0.46875,0.53125
valence,48,32,0.40776209677419345,0.9610845807699395,0.45967741935483875,-0.18145161290322598,1.032258064516129,1.213709677419355,0.6451612903225807,0.9565161290322581,0.8351814516129032,0.6935483870967742,1.5612903225806458,1.6258064516129032,0.16582543521501747,0.9807667782285177,0.0,0.6875,0.3125
valence,49,32,0.05846774193548386,1.3316696325086343,0.16129032258064502,-1.1854838709677422,1.258064516129032,2.443548387096774,1.2096774193548385,1.7934677419354834,1.1310483870967742,1.217741935483871,1.980645161290323,2.2217741935483866,-0.11816223456618885,-1.011920757509253,0.0,0.53125,0.46875
valence,50,32,-0.03679435483870977,1.2860895432780775,-0.4516129032258065,-0.879032258064516,1.290322580645161,2.169354838709677,1.0806451612903225,1.602164516129032,1.1547379032258065,1.209677419354839,1.8693548387096774,1.907258064516129,0.011999410286564788,-1.272404013939232,0.0,0.46875,0.53125
valence,52,32,-0.5766129032258064,1.3983624472285212,-0.6774193548387099,-1.2620967741935485,0.3911290322580646,1.653225806451613,0.9919354838709675,1.4706435483870963,1.2358870967741935,0.8951612903225807,2.2080645161290327,2.965322580645161,-0.25195409872463337,-0.1863650866265072,0.0,0.34375,0.65625
valence,53,32,-0.671875,0.8934942463418373,-0.685483870967742,-1.205645161290323,-0.17741935483870996,1.028225806451613,0.508064516129032,0.7532564516129029,0.920866935483871,0.7177419354838711,1.795161290322581,1.8806451612903226,-0.10975631318919302,-0.13749326927207317,0.0,0.21875,0.78125
valence,54,32,0.2807459677419355,1.415160932864053,0.3306451612903226,-0.46370967741935487,1.217741935483871,1.681451612903226,0.8790322580645161,1.3032532258064515,1.0932459677419355,0.7580645161290324,2.295161290322581,2.679032258064516,-0.7246916060725476,1.5830049189004063,0.03125,0.625,0.375
valence,55,32,0.4712701612903225,1.2154548484692485,0.30645161290322587,-0.467741935483871,1.1975806451612903,1.6653225806451613,0.8709677419354838,1.2912967741935482,1.0015120967741935,0.6935483870967745,2.190322580645162,2.679032258064516,0.5625374410894937,-0.26261729009245105,0.0,0.65625,0.34375
valence,56,32,-0.1638104838709678,1.0862285750031415,-0.10483870967741948,-0.741935483870968,0.39919354838709675,1.1411290322580647,0.6129032258064515,0.908690322580645,0.8644153225806451,0.7096774193548386,1.6274193548387097,1.9895161290322578,-0.3549847956091983,-0.14908615160237382,0.03125,0.46875,0.53125
valence,57,32,0.7570564516129032,1.0644010927273946,0.846774193548387,0.3225806451612905,1.4758064516129032,1.1532258064516128,0.596774193548387,0.8847774193548386,1.1633064516129035,1.2016129032258065,2.158064516129033,2.2443548387096772,-0.5289864023331037,-0.5960895351547544,0.0,0.78125,0.21875
valence,58,32,0.3125,0.9650647612965453,0.306451612903226,-0.5846774193548387,0.8306451612903223,1.415322580645161,0.7903225806451615,1.1717322580645164,0.8346774193548387,0.6693548387096776,1.6677419354838714,2.016129032258064,0.2425622602791919,-0.6575686946355401,0.0,0.625,0.375
valence,59,32,0.21723790322580644,1.370997297920261,0.4596774193548385,-0.24596774193548376,1.278225806451613,1.5241935483870968,0.8306451612903226,1.2315145161290322,1.115423387096774,1.0403225806451613,1.8161290322580648,2.5532258064516116,-1.298385051342199,1.1902231504528302,0.0625,0.6875,0.3125
valence,60,32,0.15372983870967732,1.2403764851994614,0.016129032258064502,-0.7500000000000002,1.2419354838709675,1.9919354838709677,0.9516129032258064,1.4108612903225806,1.0912298387096775,0.9516129032258063,1.8693548387096774,2.140322580645161,0.12568161269498157,-1.1169688684183168,0.0,0.5,0.5
valence,61,32,1.1063508064516128,1.4155227972469693,1.2661290322580645,0.06451612903225823,1.854838709677419,1.7903225806451608,0.9919354838709675,1.4706435483870963,1.486391129032258,1.2661290322580645,3.1741935483870978,3.468548387096774,0.19090442181280107,-0.8921259640414019,0.0,0.75,0.25
valence,62,32,0.5982862903225806,1.1466678482673742,0.7822580645161288,-0.23790322580645173,1.3629032258064515,1.6008064516129032,0.6612903225806452,0.9804290322580645,1.1244959677419355,1.0806451612903227,1.9435483870967745,2.385483870967742,-0.4553349130330673,-0.47388425303035886,0.0,0.71875,0.28125
valence,63,32,-0.036794354838709686,1.1368553448155883,-0.370967741935484,-0.810483870967742,0.4919354838709675,1.3024193548387095,0.645161290322581,0.9565161290322585,0.9259072580645161,0.7903225806451614,1.6548387096774193,2.1620967741935475,0.9014632217034297,0.27614330171390744,0.0625,0.40625,0.59375
valence,64,32,-0.5766129032258065,1.076333478297336,-0.6451612903225807,-1.2620967741935485,0.16129032258064502,1.4233870967741935,0.7903225806451608,1.1717322580645153,0.9959677419354839,0.7822580645161289,2.1645161290322594,2.3693548387096772,0.5924400738829687,0.7699639667963547,0.0,0.3125,0.6875
valence,65,32,0.0902217741935483,0.955941659589858,-0.16129032258064502,-0.6774193548387097,1.129032258064516,1.8064516129032258,0.6129032258064516,0.9086903225806451,0.8140120967741935,0.6854838709677421,1.4774193548387098,1.57258064516129,0.15581374884921406,-1.0664329435698188,0.0,0.46875,0.53125
